A/J	C57BL/6J	129S1SvImJ	NOD/LtJ	NZO/HILtJ	CAST/EiJ	PWK/PhJ	WSB/EiJ
0.000105423116922606	0.000440941942164472	-0.00193208081940405	-0.00120392837627549	0.000920928931701529	-0.000171327031965137	0.000703264413985252	4.53111187010542e-05
0.000110880152353447	0.000514687344339307	-0.00184790789367882	-0.00119213259655092	0.00077139081874105	-0.00014477891879859	0.000801043640203685	-5.16402469196355e-05
0.000105388999529683	0.000577890683889654	-0.00187402421530079	-0.00105018591782503	0.000785765216538542	-0.00019533898191106	0.000790135136808816	-7.93748723696066e-05
0.000102807792533384	0.000813300265836767	-0.00198757841906554	-0.0010210084547078	0.000915050607620418	-0.000319784135464653	0.000776918763742753	-3.67894361556045e-05
0.00010129321802604	0.000661667878747756	-0.00199666131758507	-0.00108188899852043	0.00088752374108024	-0.000304356851328277	0.000783867281291215	-9.13825904222828e-05
0.000111305240207025	0.000623551292710619	-0.00204013449823209	-0.00107778367915949	0.000916073006649065	-0.000369655676363518	0.000691486211687678	-6.95037492356383e-05
0.000105874216981803	0.000573723849008042	-0.0021624780529436	-0.00104834465258116	0.000948040795128402	-0.000543663053639514	0.000647402740656941	-0.000273345289845242
0.000110334416325683	0.000557380605539262	-0.0020534966189808	-0.000968270319131141	0.000977540632579713	-0.000432322742658568	0.000671557040990864	-0.0003136971283391
0.000110568407448803	0.000500697486875202	-0.00209418082089514	-0.000918595138263504	0.00093373580925339	-0.000448380918727444	0.0007797336407568	-0.000261786276203078
0.000104415242925451	0.000624309820145144	-0.00209514684292216	-0.000928865189006475	0.000950836650663407	-0.00050572150298406	0.000619584736784767	-0.000324843750045524
0.000105426072365608	0.000539130308798621	-0.00220496332765601	-0.000920718409690715	0.000998739233489518	-0.000753967377910007	0.000725824398055414	-0.000263971243273544
0.000107549001946723	0.000586146494671932	-0.00222182752434326	-0.00083837215314403	0.00102565913211612	-0.000647867136695148	0.000785614863860126	-0.000252431687202677
0.000109344878826514	0.000621271267274459	-0.00220130586044998	-0.000977507694342004	0.00103586084449467	-0.000693126864396639	0.000703540125742239	-0.000272289754358867
0.000112128565643749	0.000649449891750747	-0.00252839325960909	-0.0017721387048297	0.00106137922075772	-0.000204289066669368	0.000841064510369744	-0.000543359286259583
