V1	V2	V3	V4	V5	V6	V7	V8	V9	V10
4.44268402791862	2.99841559384389	3.96540644763063	4.24923240535934	0.822639681104916	12	0.826042993717309	28	Conn.D	1
4.02776829225327	3.08563482847792	4.27115532428064	4.63984935336029	0.849877163351626	14	0.910751973973046	29	Conn.D	2
3.57588837867398	2.8700034613518	3.81625969138861	4.15153680199615	0.761645295352929	15	0.810889453157457	29	Conn.D	3
4.61834304415356	2.88059663269959	3.98606475067018	4.26594797750202	0.780560098886731	12	0.882060420069438	28	Conn.D	4
3.78943512463203	2.87643354239944	3.92875762965258	4.24083011237118	0.78939135957714	15	0.899432067743055	30	Conn.D	5
3.93919820860325	2.94439413666167	4.25669006955841	4.73766141328961	0.828459399315	15	0.957142874683435	30	Conn.D	6
3.95656460297845	2.94189865899851	3.88902671159977	4.37558269045925	0.866897905179003	14	0.858735217553839	29	Conn.D	7
1.80411519981928	2.97121419327285	4.03885610198668	4.33949651011938	0.573104954138644	6	0.751992282096617	29	Conn.D	8
3.6047892589242	3.03034779269172	4.00328131919916	4.19827735058787	0.774472143017262	15	0.884565184901654	29	Conn.D	9
3.96326907840731	2.94323865329003	3.92212515221379	4.15864131069822	0.835706812878705	14	0.894023154596274	30	Conn.D	10
3.71580283952981	2.90005664307755	4.0014662888048	4.41649102591653	0.902600776863565	12	0.853052766501658	28	Conn.D	11
4.00000040045497	2.98866991172962	3.94035019075616	4.24648858277801	0.804680053784225	13	0.87359688358871	30	Conn.D	12
3.96347715261316	2.93863617428138	4.00045251932575	4.52350964981692	0.822560316700077	12	0.862876951230145	30	Conn.D	13
4.17931572403437	3.11179389624312	4.30383303000962	4.5358432745507	0.850839565318248	15	0.995369195157437	29	Conn.D	14
3.96326907840731	3.06145569964627	4.05756484347645	4.40835871889478	0.835706812878705	14	0.894023154596274	30	Conn.D	15
1.86011333970907	2.8658338356871	3.83085778494256	4.11136828893358	0.576268002326479	12	0.764199100808617	28	Conn.D	16
3.9056326733457	3.07046053300965	4.08524061934996	4.34423203016801	0.837553905474737	15	0.852361227212857	30	Conn.D	17
4.22470922736216	3.30109189907385	4.39630568848242	4.7785451023192	0.72048897755809	14	0.847230193582128	28	Conn.D	18
3.67079609786708	2.97826549321924	4.03966699006336	4.32192120412547	0.843510833026134	17	0.912418719793327	29	Conn.D	19
4.18137431789423	3.04871978191365	4.13867632973578	4.33233771608023	0.755793678556659	10	0.827186397536941	28	Conn.D	20
3.74398382361916	2.96392265939673	4.15694924108457	4.57206874046005	0.804125946749932	14	0.823672830953912	29	Conn.D	21
3.86092145980162	3.07050519414467	4.14562159218722	4.47920467422104	0.822913986736616	13	0.941188922170283	29	Conn.D	22
3.79006519056544	2.94431203302864	4.08762994447227	4.42098863679449	0.838824160899558	15	0.918290089301875	29	Conn.D	23
4.03829358220313	2.76883461851932	3.82783467229335	4.16638403550673	0.827214442358009	16	0.874451416114048	29	Conn.D	24
5.19368974070416	2.82367479139459	3.88616909196332	4.13737796852011	0.809786274368333	16	0.903486877097357	30	Conn.D	25
3.96348017503928	2.98277629575147	3.85630616089988	4.33552764331735	0.827770758063268	13	0.836226067889218	29	Conn.D	26
4.08211580254755	2.9545574666879	4.02276712362717	4.27884137860169	0.814482483806066	12	0.946660490587279	29	Conn.D	27
3.75580121474551	2.93938003737409	4.00418989761923	4.36963334389844	0.800661030192645	13	0.843754116311716	29	Conn.D	28
3.64411330139668	2.90779089598866	3.92223754676229	4.23460007071497	0.825992192101644	13	0.84748825425071	28	Conn.D	29
4.00847943729614	2.94521482710966	3.98858180040806	4.41289456363511	0.809179406150255	13	0.881175852245796	30	Conn.D	30
3.8322776924145	2.97439273305248	3.86053105314049	4.32202380834473	0.923844415091227	16	0.922394749449257	29	Conn.D	31
4.04612083243797	3.0336125427343	4.09795293023704	4.41010041770946	0.850490169786373	14	0.889880622625	29	Conn.D	32
4.25790941135592	2.92095324654973	4.01260844391564	4.30038548872837	0.811628555743139	12	0.875421474193471	30	Conn.D	33
3.73623158749861	2.97739126389704	3.96660561208012	4.11436729997684	0.870825128758786	16	0.885192970206142	28	Conn.D	34
3.74887423567214	3.05056851621372	3.97188780397962	4.26192560127879	0.839183970003543	16	0.853563362568375	28	Conn.D	35
3.05798835161451	2.91373253288671	4.0233305654981	4.24559195223062	0.678351019966121	10	0.780129987464343	28	Conn.D	36
1.80411519981928	2.93959660020756	3.87304679310438	4.23276824159635	0.573104954138644	6	0.751992282096617	29	Conn.D	37
3.96389332540888	2.89163175811027	3.80214792903463	4.20027021564406	0.803723325452636	13	0.874295589213743	30	Conn.D	38
3.16779463133683	2.97038494778218	3.84943553809617	4.67276403668937	0.771921825333865	12	0.783315375759384	28	Conn.D	39
3.79521500483495	3.08768165902622	3.9463046729281	4.17240213649245	0.840631744226303	15	0.919956228641304	28	Conn.D	40
5.030143556826	2.92298651911683	3.87188165657648	4.05663555460955	0.813199243517565	14	0.893131997872676	28	Conn.D	41
3.92741701235515	3.17187704769563	4.25467932154113	4.51444549673107	0.822642404248922	13	0.877947806603549	29	Conn.D	42
4.13666156212738	3.05229482273207	4.13288317506854	4.41273293163999	0.832162374533224	16	0.92229669398138	29	Conn.D	43
3.91271230528253	2.99976396705787	3.9675295190491	4.34631478785026	0.862387049897258	16	0.884370569355721	30	Conn.D	44
2.81799533334273	3.20329567021213	4.22030805559396	4.47800334676297	0.731699896531475	13	0.926656171995235	28	Conn.D	45
1.88990316458105	2.86885728237944	3.90119568832067	4.190316424906	0.614145944547059	7	0.761600960565348	29	Conn.D	46
2.73382702238027	3.00797475048776	4.02630391181553	4.38708400275314	0.650052818454342	11	0.790725393587598	29	Conn.D	47
4.1833360400376	3.02300723570588	4.08507772078169	4.32332968911692	0.823470539429534	14	0.899560280647719	30	Conn.D	48
4.00847943729614	2.90343231998016	3.95127646947233	4.30482066159078	0.809179406150255	13	0.881175852245796	30	Conn.D	49
3.62822158663302	3.00184591849049	4.15812021009603	4.61412013215918	0.810868693538254	13	0.833861179962149	28	Conn.D	50
3.96656739427512	3.01363878602729	3.85913611307944	4.5295228311091	0.811793058997936	15	0.876777137310334	30	Conn.D	51
4.12786928805146	3.08040627096887	3.92906846274457	4.511147091996	0.81817407170371	14	0.900213052556339	30	Conn.D	52
