A/J	C57BL/6J	129S1SvImJ	NOD/LtJ	NZO/HILtJ	CAST/EiJ	PWK/PhJ	WSB/EiJ
0.562177867899753	0.492881428194051	0.386437840811005	0.480527921912099	0.418360984576405	0.463515130092578	0.470908382268808	0.550272600493108
0.625202499493522	0.499854281458076	0.376895894148403	0.459210869449143	0.43606138559927	0.448788615236022	0.452709173236137	0.599408714087135
0.589973224686449	0.486815057417056	0.37096799467939	0.4675670182899	0.396128010247344	0.438056904376366	0.464198191412752	0.594536611204343
0.471125012425718	0.480047591800222	0.381642486040747	0.441874315441486	0.399907240414111	0.414546672647745	0.432989210337884	0.56239452726567
0.482253246720355	0.458719753461383	0.368911953443092	0.432024654874786	0.405998607947753	0.426956023756422	0.436733114986096	0.58794705247568
0.629734809271208	0.490361817469508	0.379843949850852	0.460471783509527	0.410413567614059	0.462231606468338	0.472498133933421	0.592537554643407
0.696906497365086	0.489477956762984	0.399060379996366	0.472146406775487	0.403700741615058	0.45555091096793	0.471574240418256	0.592392883006416
0.701189108162432	0.480721846413435	0.396379157400243	0.448125807336625	0.41484417660249	0.462195643588826	0.460429113418187	0.601830996818263
0.694821130221636	0.488228193531351	0.384236798332911	0.441952733026572	0.39903185021731	0.458819393190091	0.47635701575919	0.611554156093524
0.733506039220713	0.486712694124495	0.401571230687787	0.460785909991336	0.413772413623878	0.478798684752346	0.453638910669284	0.611320582698502
0.789784685142041	0.464317251363775	0.392411981147793	0.457732604820476	0.415052386676851	0.476974907643232	0.484096064623526	0.62680902018707
0.812943510106403	0.489236240250088	0.392294593364027	0.473232373314803	0.418917635711319	0.481325797081319	0.479740425410661	0.625692466706657
0.810761993724036	0.48176564685119	0.394092251530958	0.456086985872915	0.423343428127322	0.479422959686692	0.516079582445858	0.640845573805945
0.973123472858925	0.507555912037497	0.418376584437286	0.448822008608523	0.427943135655507	0.48411018295915	0.491487036000337	0.653512318111375
0.94984562203685	0.504614729646588	0.429852146495999	0.475582540712984	0.453313996433506	0.505598653323029	0.517941539381854	0.645719000260079
0.972573391072198	0.512665596428538	0.419118354329149	0.46110888318639	0.431385215952289	0.486557856985009	0.493293004639228	0.644421667372226
0.938546830282421	0.48633930291055	0.41402992360148	0.455306640837247	0.438598515153321	0.485224957750877	0.4794791217373	0.630561266973074
