V1	V2	V3	V4	V5	V6	V7	V8	V9	V10
3.9104658776398	2.8226871040889	3.62429766611111	4.04251885273417	0.780310227744704	8	0.682181355217482	28	Tb.Th3D	1
3.97685487982568	2.82657410402483	3.55399583556446	3.73922814248903	0.66744797678138	8	0.622688467597955	30	Tb.Th3D	2
5.15772221790978	2.88811248218328	3.82100800996738	4.21577917360596	0.590159047068524	6	0.595213488646968	28	Tb.Th3D	3
4.93333612498569	2.79493423410198	3.68978547307011	3.9874247092323	0.699395919831107	9	0.61956674806593	28	Tb.Th3D	4
5.17014190614002	2.93112801674035	3.7753522735387	4.06396570118468	0.68787031076546	4	0.587806778618412	28	Tb.Th3D	5
4.6360126479495	2.83933341003935	3.8368945248666	3.95817140454715	0.655646906044887	10	0.630401059580602	30	Tb.Th3D	6
3.42339125774071	2.83824766691959	3.65401043324305	3.96223778972653	0.605485937064159	5	0.563837446532272	29	Tb.Th3D	7
5.01468913495134	2.93204420905437	3.94960898011408	4.18508029904882	0.73029338141475	6	0.619587137059659	28	Tb.Th3D	8
3.77901659915334	2.85926289846589	3.94179276074932	4.14534362008002	0.67225515835597	10	0.628972707483558	28	Tb.Th3D	9
5.16198049928682	2.84997785480134	3.72534812118627	3.85871236751259	0.699546382427803	8	0.635422755185714	29	Tb.Th3D	10
3.78431717165516	2.9659951912442	3.95013396299699	4.29748165293339	0.661894510608952	6	0.602435690554613	30	Tb.Th3D	11
3.93947489398524	2.78622186502606	3.65695671307434	3.9058052408155	0.64273210388976	7	0.595847773496004	30	Tb.Th3D	12
4.0133367843263	2.86955647721752	3.83341932991485	4.29396224878736	0.668390352505831	6	0.581404852762507	29	Tb.Th3D	13
3.79060085468441	2.84706888399293	3.85542653320273	4.10943960161822	0.626993015929256	5	0.571886744034202	29	Tb.Th3D	14
4.19027029059859	2.79788915461193	3.79951785815491	4.10482331083581	0.657915563007497	8	0.619827264778307	30	Tb.Th3D	15
3.60994431160984	2.82558447846883	3.78376228177456	4.01209569710541	0.647653454946271	8	0.593168003961655	30	Tb.Th3D	16
3.4942995022528	2.90865388169418	3.85718105753363	4.1358994194937	0.685240312725761	3	0.622304745407828	30	Tb.Th3D	17
3.10543560240532	2.76742430730151	3.69766324727434	4.25213668446147	0.602147977612378	4	0.533797552754048	28	Tb.Th3D	18
3.34567414627815	2.89064598530665	3.82714133483624	4.13834348362464	0.569428399156001	3	0.561998492988187	30	Tb.Th3D	19
4.88831615241287	2.82522284202512	3.8236399791163	4.27127948609542	0.63910029690452	8	0.625957743563616	28	Tb.Th3D	20
4.00159673398345	3.01105450326599	3.81805300619107	4.19737115448361	0.636130240333375	7	0.608096129801541	28	Tb.Th3D	21
3.93947489398524	2.81604075615242	3.82955654224183	4.02768501781941	0.64273210388976	7	0.595847773496004	30	Tb.Th3D	22
3.8951041032136	2.8263199371467	3.76595774606183	4.01310065279922	0.713094869396319	9	0.673062790203973	30	Tb.Th3D	23
3.63202314120704	2.87303413854007	3.71340209748308	4.06740120472696	0.629242901153397	7	0.578897276537051	30	Tb.Th3D	24
3.16005653696563	2.8808651710574	3.71174555600217	3.93741852951777	0.617735278103495	3	0.542335366341718	28	Tb.Th3D	25
3.97685487982568	2.85298167437015	3.76658183976216	4.00376822724863	0.66744797678138	8	0.622688467597955	30	Tb.Th3D	26
3.65987278747037	2.83967809381867	3.77109876590605	4.06717484613065	0.69452810814784	10	0.651044692789478	29	Tb.Th3D	27
3.63202314120704	2.94288227656891	3.93541529564403	4.07926724619923	0.629242901153397	3	0.578897276537051	30	Tb.Th3D	28
5.67930766745582	2.92487766394505	3.94491539083195	4.18140136664711	0.681453587884787	6	0.656091335344377	30	Tb.Th3D	29
3.99565156709964	2.81018720983132	3.83134497357061	4.4456037032615	0.653149467643508	8	0.605816819840548	30	Tb.Th3D	30
3.57208575838568	2.82692694741767	3.75938356406896	3.99501718048952	0.630597531824304	5	0.569486674164603	30	Tb.Th3D	31
4.98988837929951	2.83448230961999	3.86854403095528	4.32057682889697	0.609329616470309	6	0.604890694902951	28	Tb.Th3D	32
3.31849277295239	2.77139851986922	3.51534241088598	3.7806276743317	0.608389784320936	5	0.568557038919586	28	Tb.Th3D	33
4.02411914916226	2.80148785190863	3.86068950727181	4.32867405378558	0.636182140633317	10	0.628414811479169	29	Tb.Th3D	34
3.43876094478588	2.81094177651192	3.88448830719576	4.27400527635981	0.63948896156692	5	0.577010636210612	29	Tb.Th3D	35
3.90220905868751	2.7835712519724	3.75938604446325	4.02106866622678	0.660150108019834	6	0.60086335582553	29	Tb.Th3D	36
6.43663869232727	3.02193331562032	4.04074337545095	4.36763538972882	0.719803215613183	5	0.621880367538818	28	Tb.Th3D	37
3.37594397963362	2.85408788322444	3.81048636855074	4.19185523415717	0.635947007103536	6	0.595835665803832	29	Tb.Th3D	38
3.68665802022401	2.85325966356297	3.68308396429692	3.85220612542133	0.630297076248656	7	0.598785999940465	30	Tb.Th3D	39
3.93092597468597	2.69178628574789	3.71530790859243	4.05658380186746	0.669958413433727	7	0.616677397069645	30	Tb.Th3D	40
4.1017225684776	2.87986025582836	3.74132021384603	4.02111323570858	0.708524636445095	5	0.622740844566038	30	Tb.Th3D	41
3.91812432880572	2.8493787803914	3.80983068993421	4.02532686988781	0.654312066540083	8	0.601592095207581	29	Tb.Th3D	42
3.57208575838568	2.9089195202762	3.83569144327661	4.2218614520448	0.630597531824304	2	0.569486674164603	30	Tb.Th3D	43
3.86250497810647	2.78298462242043	3.86770620834061	4.01620181827012	0.705699452477606	8	0.627333581870235	29	Tb.Th3D	44
3.68790866903009	2.88029412481987	3.85676322358061	4.27649691303564	0.636363718380637	4	0.581431152015345	28	Tb.Th3D	45
3.76202025951044	2.94662441374033	3.95240388337527	4.12098186059599	0.712160040404225	10	0.661246547910787	28	Tb.Th3D	46
3.23818939410461	2.86476692745888	3.83623925662682	4.24972504877792	0.585307185992909	3	0.550896217778059	28	Tb.Th3D	47
3.99389017443032	2.75417232260387	3.8766285065382	4.01728695753398	0.5936575072856	5	0.56061454029073	28	Tb.Th3D	48
3.37155406922104	2.92941281640266	3.91075382525215	4.09623024996916	0.565393264257271	3	0.542772036830265	29	Tb.Th3D	49
3.86156057256919	2.80362301701988	3.78094751365876	4.04616895694541	0.622087770324781	6	0.582975655899501	29	Tb.Th3D	50
3.63086861118552	2.8588904143568	3.7204991065128	3.87120738901344	0.647865232172783	9	0.627939323427759	30	Tb.Th3D	51
3.65887987484101	2.83038904991653	3.7503373545928	3.98801964114181	0.656258928406589	6	0.598311943822244	29	Tb.Th3D	52
5.59406685435961	2.72776812675362	3.90162283447338	4.08780017858913	0.668435684324958	10	0.655681740618681	29	Tb.Th3D	53
3.79060085468441	2.91472063818635	3.72696723836696	4.07919011837748	0.626993015929256	3	0.571886744034202	29	Tb.Th3D	54
3.73030419468836	2.90212056264109	3.84502219914498	4.10498456224115	0.579270154077847	2	0.5774996275862	28	Tb.Th3D	55
3.97685487982568	2.90529272804905	3.87853257350742	4.3714254715844	0.66744797678138	6	0.622688467597955	30	Tb.Th3D	56
3.97685487982568	2.88609018424183	3.84481065699228	4.09439691312122	0.66744797678138	6	0.622688467597955	30	Tb.Th3D	57
3.53889058622549	2.85007524358079	3.76940336326915	4.10960941171783	0.634366768825037	7	0.581829134894737	29	Tb.Th3D	58
3.21321970293863	2.84454241143741	3.79208537541907	4.35149545402046	0.699210177532861	7	0.608859805073919	28	Tb.Th3D	59
4.93060120788656	2.87118818834627	3.73179630723643	4.08418246287144	0.702971257940469	7	0.586540005214131	29	Tb.Th3D	60
4.56718312988503	2.71413570932165	3.67969029082231	3.96020375762371	0.63874044292239	7	0.616594754750601	29	Tb.Th3D	61
3.83135232652698	2.80340588280181	3.63817976401047	3.9756156810903	0.641012307231111	5	0.566092033905476	28	Tb.Th3D	62
4.17975707497735	2.73761475614349	3.69584963176212	3.97410250393096	0.706903312723313	9	0.609422137454765	30	Tb.Th3D	63
3.85594479585552	2.85101761834969	3.66467145210489	3.89417272724826	0.606181351070027	7	0.565984496582127	29	Tb.Th3D	64
3.97685487982568	2.76681292947443	3.57703756197196	4.03007769152782	0.66744797678138	8	0.622688467597955	30	Tb.Th3D	65
3.51658074510393	2.97444243143044	3.96220647138677	4.73184338214021	0.677800678423776	8	0.605764717627954	29	Tb.Th3D	66
3.69095622599325	2.84058293120145	3.77250529826216	4.01547191936332	0.688535945470974	9	0.600911537826686	30	Tb.Th3D	67
5.87439317348931	2.79623700256923	3.63100947812743	3.94604576349692	0.693003035229818	9	0.616206059596624	29	Tb.Th3D	68
3.72286618245076	2.8390150175193	3.67563534906312	4.26421515119015	0.652556378776389	7	0.602164250698965	28	Tb.Th3D	69
3.66675797746499	2.91431647547686	3.7408307066254	4.15998933974242	0.638990836155389	3	0.615001787537807	30	Tb.Th3D	70
3.93947489398524	2.91326939052344	3.71721291312444	4.12207777636035	0.64273210388976	3	0.595847773496004	30	Tb.Th3D	71
3.70780138232606	2.82956509985528	3.66898065169299	3.80717566890003	0.593098856727973	6	0.556122060565733	28	Tb.Th3D	72
3.91635134976543	2.87275910713989	3.82773985870319	4.04817204740988	0.655858698447086	8	0.590181769941425	29	Tb.Th3D	73
3.71818332972514	2.86426242392269	3.81499636931279	4.15061194882258	0.679397655293306	8	0.610716134481466	30	Tb.Th3D	74
3.34567414627815	2.90838227447831	3.98141967284141	4.29771155694718	0.569428399156001	3	0.561998492988187	30	Tb.Th3D	75
3.57208575838568	2.78329710388802	3.72320844459856	4.0181469211186	0.630597531824304	5	0.569486674164603	30	Tb.Th3D	76
3.78431717165516	2.77476246406627	3.68324747397476	4.11277573311641	0.661894510608952	8	0.602435690554613	30	Tb.Th3D	77
4.34831893737362	2.86572327847776	3.78481843081684	4.13209007880914	0.656583292908508	8	0.679486981535158	29	Tb.Th3D	78
3.63086861118552	2.93072204496884	3.82406328314881	4.03603038035631	0.647865232172783	5	0.627939323427759	30	Tb.Th3D	79
3.50559931420151	2.76134194477598	3.71585637525889	4.06134061963705	0.690443141721187	7	0.596778841337421	29	Tb.Th3D	80
3.60994431160984	2.88098008830342	3.88190615215738	4.19256571854761	0.647653454946271	3	0.593168003961655	30	Tb.Th3D	81
3.34567414627815	2.8108319744011	3.67063425403015	4.08785430306357	0.569428399156001	5	0.561998492988187	30	Tb.Th3D	82
3.57208575838568	2.83131788575266	3.70800761653939	4.01895021728375	0.630597531824304	5	0.569486674164603	30	Tb.Th3D	83
5.76211996732744	2.89514768993279	3.91182818792362	4.14953863337641	0.748192010448241	4	0.613553991002531	29	Tb.Th3D	84
3.60994431160984	2.7591814135472	3.65747446287148	3.96064534011214	0.647653454946271	8	0.593168003961655	30	Tb.Th3D	85
3.78226718936726	2.7580507129706	3.79982545054781	4.01845704650753	0.668008117321026	7	0.596221647051242	28	Tb.Th3D	86
4.25753609506982	2.79953472107453	3.91288200421796	4.40753282364719	0.599254934533041	6	0.578451515274447	30	Tb.Th3D	87
4.60939873416845	2.84140369844464	3.87494782357323	4.08907668747292	0.683738903979209	10	0.631223640615175	29	Tb.Th3D	88
