A/J	C57BL/6J	129S1SvImJ	NOD/LtJ	NZO/HILtJ	CAST/EiJ	PWK/PhJ	WSB/EiJ
5.651611439842	19.1496817285422	16.1135084668018	21.2019249711353	17.272232161051	18.6276815177615	18.8564712104357	23.2058905957186
3.04182294674315	20.3770040075446	15.8104951425118	20.5537292126514	17.4273484066752	18.070932933274	18.6530912844616	24.1553282040666
2.98378611546316	19.7672706238546	15.5730899005121	20.204683317977	17.3503979710717	18.0851006292693	19.7016827925928	23.2614129085112
-1.09485195479443	19.9965116906064	15.2975894051037	20.0841833778265	17.2550671150732	17.5449786938188	18.4547007241999	23.7404085096636
-1.34521648266969	19.4471643978976	15.6165272350231	19.9508308232492	17.0342611309934	16.7282384027649	18.3678089168629	22.8588942006431
1.53660455301521	19.2833366911063	15.8930374866205	19.6901221075722	17.6511537619533	18.5943242181672	18.3078760579059	22.7722241416647
2.33283177658507	19.7608016849462	15.8217932785924	19.9407280858276	17.2604432155639	19.1448232617344	18.8792130137282	23.3971161283374
3.67722969174571	19.1341796805399	16.235671680018	20.8171920881528	17.3332604652209	19.0117795582525	18.7514566422666	22.8821622667219
2.97560764031654	19.9359973655609	16.6899068515469	20.0091706858127	17.1419581971797	18.5717036191677	18.2958517685476	23.2976344278568
2.32272265440149	19.8857695656632	16.3041362525989	20.0437936443101	17.0007817692863	19.0599636988502	18.9723138045111	22.9739038151805
2.96727878658662	19.1508690566609	15.3147435803146	17.6103141012486	16.3465646818529	17.7164329109531	19.3113330752925	22.7136793771318
2.44977565624308	18.480434897675	16.1023896919059	18.5890733519988	17.0002803742463	18.1321793465153	18.7322360175512	22.2393778141309
2.72442289399946	19.4384150514132	16.3352460104471	18.8200543396547	16.7960343032621	18.1911048737697	19.2739599128264	22.7765115527084
10.1375754301898	18.37116852259	16.5749666753961	17.4733294151528	16.8316815356796	19.5944456705665	18.0743694822954	22.5943019022076
9.99063853870631	19.0823641896171	15.9169612027893	16.9798114606565	16.7271436461986	17.9059631695047	19.0214807599768	22.7464325069084
9.44963139137607	18.8035641440511	15.6573733805028	17.2407683123383	16.1571821540149	18.934582961032	18.7481626898288	21.8860873715872
8.85852494210942	17.8086847507223	16.1717596367448	17.4457683236128	16.7894850040298	18.0990219764286	19.2844124826571	23.3034996959553
10.2186586551594	18.6993634091228	16.7736631986527	17.6044396755979	16.8849003497619	18.9734358534677	19.2949272768632	23.2187300169091
9.41326428334112	19.1011543259989	16.8943272053339	18.7501464405698	17.7444142083242	19.698501252154	20.0003935831739	22.6929746460866
12.627328873846	19.7947924529207	16.9473816118223	17.8174572377996	17.7221449240111	19.1653788101286	20.1007686384431	23.9876017779978
6.43248750578676	18.6463327568439	15.8278102196875	17.0069455758156	16.7055763617509	18.2558771953315	18.6659443946393	22.6994550678154
4.57249372790318	17.1702061633429	16.133354095232	17.1240026951221	16.1182714504943	17.480269431448	18.5011734213859	23.0579304450131
4.89048981081976	18.2850177845667	15.9919073147885	16.8416300401995	16.6099382468325	17.858630478054	18.7813683037476	22.0256783453178
5.11831857546049	18.0606674999224	15.7259242581651	16.9571625680452	16.7030804902283	18.0213619956628	19.3740433805758	22.5445500228089
4.87833642001553	18.3041898310479	16.2518010641773	17.7242884258802	16.3408947140044	17.7263617700255	18.4024202615889	22.6675724156481
5.43275738727792	17.359273618721	16.3194902492097	17.0018031758169	16.4579153067146	17.9379814842123	19.1507866954127	22.4234329324963
5.44201173370718	18.4932506938315	16.0377660917367	16.9685585805264	16.3769431188325	18.2014770496023	19.3101414718758	23.9196738970159
6.21544570921799	18.1073520693873	16.6059303262937	17.2590539256024	16.5627456143491	18.4416700512024	19.0374902298096	21.8116045956271
8.3309752561212	18.3457894274126	16.6617880747288	18.0746614664467	17.2784498575706	19.2076679341853	19.1125712082145	22.369684534045
8.47012545755879	18.8302665985853	16.2716664226665	17.3163129751217	17.2478746460395	18.4179739988835	19.2974814668803	21.7259597831376
11.1485477653406	18.4804324883279	15.5739335043825	16.5040990368437	16.3867274428624	18.8170465638113	17.5566189704713	21.7829905709733
